Row_ID,Country,Currency,Brand,Brand_Type,Category,Segment,Season,Original_Price,Discount_Percent,Discounted_Price,Stock_Status,Online_Available,In_Store_Available,Data_Source,Collection_Date,Original_Price_USD,Discounted_Price_USD
163,USA,USD,Massimo Dutti,Competitor,Activewear,Activewear,Spring/Summer 2024,73.16,15,62.19,Low Stock,Yes,Yes,Partner Data,2024-07-22,73.16,62.19
164,USA,USD,Massimo Dutti,Competitor,Activewear,Activewear,Fall/Winter 2024,79.46,5,75.49,In Stock,No,Yes,Website Scrape,2024-07-22,79.46,75.49
165,USA,USD,Massimo Dutti,Competitor,Activewear,Activewear,Spring/Summer 2025,140.29,10,126.26,Out Of Stock,Yes,Yes,Partner Data,2025-01-20,140.29,126.26
166,USA,USD,Massimo Dutti,Competitor,Jackets,Outerwear,Spring/Summer 2024,367.8,0,367.8,Out Of Stock,Yes,Yes,Website Scrape,2024-07-22,367.8,367.8
167,USA,USD,Massimo Dutti,Competitor,Jackets,Outerwear,Fall/Winter 2024,395.83,15,336.46,In Stock,Yes,Yes,Website Scrape,2025-01-20,395.83,336.46
168,USA,USD,Massimo Dutti,Competitor,Jackets,Outerwear,Spring/Summer 2025,366.25,0,366.25,In Stock,Yes,Yes,Mystery Shopping,2024-10-05,366.25,366.25
169,USA,USD,Massimo Dutti,Competitor,Sneakers,Footwear,Spring/Summer 2024,180.18,15,153.15,Out Of Stock,Yes,Yes,Website Scrape,2024-04-10,180.18,153.15
170,USA,USD,Massimo Dutti,Competitor,Sneakers,Footwear,Fall/Winter 2024,307.62,0,307.62,In Stock,No,No,Mystery Shopping,2024-10-05,307.62,307.62
171,USA,USD,Massimo Dutti,Competitor,Sneakers,Footwear,Spring/Summer 2025,270.05,5,256.55,Out Of Stock,Yes,Yes,Mystery Shopping,2024-01-15,270.05,256.55
172,USA,USD,Massimo Dutti,Competitor,Handbags,Bags,Spring/Summer 2024,312.32,25,234.24,Out Of Stock,Yes,Yes,Website Scrape,2024-10-05,312.32,234.24
173,USA,USD,Massimo Dutti,Competitor,Handbags,Bags,Fall/Winter 2024,763.5,5,725.32,In Stock,Yes,Yes,Mystery Shopping,2024-07-22,763.5,725.32
174,USA,USD,Massimo Dutti,Competitor,Handbags,Bags,Spring/Summer 2025,321.68,20,257.34,In Stock,Yes,Yes,Partner Data,2025-03-15,321.68,257.34
175,USA,USD,Massimo Dutti,Competitor,Accessories,Accessories,Spring/Summer 2024,35.46,15,30.14,In Stock,No,No,Website Scrape,2024-10-05,35.46,30.14
176,USA,USD,Massimo Dutti,Competitor,Accessories,Accessories,Fall/Winter 2024,15.91,15,13.52,Out Of Stock,No,No,Mystery Shopping,2025-03-15,15.91,13.52
177,USA,USD,Massimo Dutti,Competitor,Accessories,Accessories,Spring/Summer 2025,72.43,20,57.94,In Stock,Yes,Yes,Partner Data,2024-10-05,72.43,57.94
178,USA,USD,Massimo Dutti,Competitor,Swimwear,Swimwear,Spring/Summer 2024,121.77,0,121.77,Low Stock,Yes,Yes,Mystery Shopping,2025-01-20,121.77,121.77
179,USA,USD,Massimo Dutti,Competitor,Swimwear,Swimwear,Fall/Winter 2024,67.29,10,60.56,In Stock,Yes,Yes,Website Scrape,2024-01-15,67.29,60.56
180,USA,USD,Massimo Dutti,Competitor,Swimwear,Swimwear,Spring/Summer 2025,78.96,30,55.27,In Stock,Yes,Yes,Partner Data,2025-03-15,78.96,55.27
181,USA,USD,Pull&Bear,Competitor,T-Shirts,Tops,Spring/Summer 2024,35.22,0,35.22,In Stock,Yes,Yes,Partner Data,2024-04-10,35.22,35.22
182,USA,USD,Pull&Bear,Competitor,T-Shirts,Tops,Fall/Winter 2024,34.99,0,34.99,Low Stock,No,No,Partner Data,2024-10-05,34.99,34.99
183,USA,USD,Pull&Bear,Competitor,T-Shirts,Tops,Spring/Summer 2025,33.18,15,28.2,In Stock,Yes,Yes,Website Scrape,2024-10-05,33.18,28.2
184,USA,USD,Pull&Bear,Competitor,Formal Shirts,Tops,Spring/Summer 2024,57.0,10,51.3,Out Of Stock,Yes,Yes,Partner Data,2024-01-15,57.0,51.3
185,USA,USD,Pull&Bear,Competitor,Formal Shirts,Tops,Fall/Winter 2024,46.84,0,46.84,In Stock,Yes,Yes,Partner Data,2024-01-15,46.84,46.84
186,USA,USD,Pull&Bear,Competitor,Formal Shirts,Tops,Spring/Summer 2025,72.71,25,54.53,Out Of Stock,Yes,Yes,Partner Data,2025-03-15,72.71,54.53
187,USA,USD,Pull&Bear,Competitor,Dresses,Dresses,Spring/Summer 2024,53.38,30,37.37,In Stock,Yes,Yes,Website Scrape,2024-07-22,53.38,37.37
188,USA,USD,Pull&Bear,Competitor,Dresses,Dresses,Fall/Winter 2024,165.19,0,165.19,In Stock,Yes,No,Mystery Shopping,2024-10-05,165.19,165.19
189,USA,USD,Pull&Bear,Competitor,Dresses,Dresses,Spring/Summer 2025,104.51,15,88.83,In Stock,Yes,Yes,Mystery Shopping,2024-07-22,104.51,88.83
190,USA,USD,Pull&Bear,Competitor,Jeans,Bottoms,Spring/Summer 2024,90.3,15,76.75,In Stock,Yes,Yes,Partner Data,2025-03-15,90.3,76.75
191,USA,USD,Pull&Bear,Competitor,Jeans,Bottoms,Fall/Winter 2024,64.25,0,64.25,In Stock,Yes,No,Partner Data,2024-04-10,64.25,64.25
192,USA,USD,Pull&Bear,Competitor,Jeans,Bottoms,Spring/Summer 2025,115.6,20,92.48,In Stock,Yes,Yes,Partner Data,2024-10-05,115.6,92.48
193,USA,USD,Pull&Bear,Competitor,Activewear,Activewear,Spring/Summer 2024,59.26,0,59.26,Out Of Stock,Yes,No,Partner Data,2024-10-05,59.26,59.26
194,USA,USD,Pull&Bear,Competitor,Activewear,Activewear,Fall/Winter 2024,48.84,10,43.96,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,48.84,43.96
195,USA,USD,Pull&Bear,Competitor,Activewear,Activewear,Spring/Summer 2025,31.39,0,31.39,In Stock,Yes,No,Partner Data,2025-03-15,31.39,31.39
196,USA,USD,Pull&Bear,Competitor,Jackets,Outerwear,Spring/Summer 2024,240.66,15,204.56,Out Of Stock,Yes,No,Mystery Shopping,2024-04-10,240.66,204.56
197,USA,USD,Pull&Bear,Competitor,Jackets,Outerwear,Fall/Winter 2024,83.28,0,83.28,Low Stock,Yes,Yes,Mystery Shopping,2025-03-15,83.28,83.28
198,USA,USD,Pull&Bear,Competitor,Jackets,Outerwear,Spring/Summer 2025,223.27,10,200.94,Low Stock,Yes,No,Website Scrape,2024-07-22,223.27,200.94
199,USA,USD,Pull&Bear,Competitor,Sneakers,Footwear,Spring/Summer 2024,209.78,5,199.29,In Stock,No,Yes,Mystery Shopping,2024-10-05,209.78,199.29
200,USA,USD,Pull&Bear,Competitor,Sneakers,Footwear,Fall/Winter 2024,122.01,0,122.01,In Stock,Yes,Yes,Website Scrape,2025-03-15,122.01,122.01
201,USA,USD,Pull&Bear,Competitor,Sneakers,Footwear,Spring/Summer 2025,117.57,0,117.57,Out Of Stock,Yes,Yes,Website Scrape,2024-04-10,117.57,117.57
202,USA,USD,Pull&Bear,Competitor,Handbags,Bags,Spring/Summer 2024,161.59,0,161.59,Low Stock,Yes,Yes,Mystery Shopping,2024-07-22,161.59,161.59
203,USA,USD,Pull&Bear,Competitor,Handbags,Bags,Fall/Winter 2024,391.33,20,313.06,Out Of Stock,Yes,Yes,Mystery Shopping,2024-01-15,391.33,313.06
204,USA,USD,Pull&Bear,Competitor,Handbags,Bags,Spring/Summer 2025,183.39,0,183.39,In Stock,Yes,Yes,Website Scrape,2024-07-22,183.39,183.39
205,USA,USD,Pull&Bear,Competitor,Accessories,Accessories,Spring/Summer 2024,51.81,0,51.81,Low Stock,No,No,Website Scrape,2024-01-15,51.81,51.81
206,USA,USD,Pull&Bear,Competitor,Accessories,Accessories,Fall/Winter 2024,7.7,0,7.7,Out Of Stock,No,Yes,Mystery Shopping,2024-04-10,7.7,7.7
207,USA,USD,Pull&Bear,Competitor,Accessories,Accessories,Spring/Summer 2025,20.78,20,16.62,Out Of Stock,No,Yes,Website Scrape,2024-10-05,20.78,16.62
208,USA,USD,Pull&Bear,Competitor,Swimwear,Swimwear,Spring/Summer 2024,45.13,30,31.59,Out Of Stock,Yes,No,Website Scrape,2024-07-22,45.13,31.59
209,USA,USD,Pull&Bear,Competitor,Swimwear,Swimwear,Fall/Winter 2024,38.48,5,36.56,Out Of Stock,No,Yes,Partner Data,2025-03-15,38.48,36.56
210,USA,USD,Pull&Bear,Competitor,Swimwear,Swimwear,Spring/Summer 2025,19.68,0,19.68,Out Of Stock,Yes,Yes,Mystery Shopping,2024-01-15,19.68,19.68
211,USA,USD,Cos,Competitor,T-Shirts,Tops,Spring/Summer 2024,54.85,10,49.37,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,54.85,49.37
212,USA,USD,Cos,Competitor,T-Shirts,Tops,Fall/Winter 2024,58.32,15,49.57,In Stock,Yes,Yes,Partner Data,2024-07-22,58.32,49.57
213,USA,USD,Cos,Competitor,T-Shirts,Tops,Spring/Summer 2025,59.92,25,44.94,Low Stock,Yes,Yes,Website Scrape,2025-03-15,59.92,44.94
214,USA,USD,Cos,Competitor,Formal Shirts,Tops,Spring/Summer 2024,147.14,10,132.43,In Stock,Yes,Yes,Website Scrape,2024-07-22,147.14,132.43
215,USA,USD,Cos,Competitor,Formal Shirts,Tops,Fall/Winter 2024,170.67,30,119.47,Low Stock,Yes,Yes,Partner Data,2024-04-10,170.67,119.47
216,USA,USD,Cos,Competitor,Formal Shirts,Tops,Spring/Summer 2025,80.0,0,80.0,In Stock,Yes,Yes,Mystery Shopping,2024-10-05,80.0,80.0
217,USA,USD,Cos,Competitor,Dresses,Dresses,Spring/Summer 2024,278.1,20,222.48,In Stock,Yes,Yes,Partner Data,2024-10-05,278.1,222.48
218,USA,USD,Cos,Competitor,Dresses,Dresses,Fall/Winter 2024,140.85,10,126.77,In Stock,No,Yes,Mystery Shopping,2025-01-20,140.85,126.77
219,USA,USD,Cos,Competitor,Dresses,Dresses,Spring/Summer 2025,289.19,10,260.27,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,289.19,260.27
220,USA,USD,Cos,Competitor,Jeans,Bottoms,Spring/Summer 2024,97.14,20,77.71,In Stock,No,Yes,Mystery Shopping,2024-01-15,97.14,77.71
221,USA,USD,Cos,Competitor,Jeans,Bottoms,Fall/Winter 2024,177.1,20,141.68,In Stock,Yes,Yes,Partner Data,2025-03-15,177.1,141.68
222,USA,USD,Cos,Competitor,Jeans,Bottoms,Spring/Summer 2025,116.39,0,116.39,In Stock,Yes,No,Partner Data,2024-10-05,116.39,116.39
223,USA,USD,Cos,Competitor,Activewear,Activewear,Spring/Summer 2024,32.5,15,27.62,In Stock,No,No,Website Scrape,2025-01-20,32.5,27.62
224,USA,USD,Cos,Competitor,Activewear,Activewear,Fall/Winter 2024,47.25,15,40.16,In Stock,No,Yes,Partner Data,2024-04-10,47.25,40.16
225,USA,USD,Cos,Competitor,Activewear,Activewear,Spring/Summer 2025,89.44,10,80.5,In Stock,Yes,Yes,Partner Data,2024-04-10,89.44,80.5
226,USA,USD,Cos,Competitor,Jackets,Outerwear,Spring/Summer 2024,272.5,30,190.75,In Stock,Yes,Yes,Partner Data,2024-10-05,272.5,190.75
227,USA,USD,Cos,Competitor,Jackets,Outerwear,Fall/Winter 2024,161.32,25,120.99,In Stock,Yes,Yes,Website Scrape,2024-10-05,161.32,120.99
228,USA,USD,Cos,Competitor,Jackets,Outerwear,Spring/Summer 2025,145.48,0,145.48,In Stock,Yes,No,Website Scrape,2025-01-20,145.48,145.48
229,USA,USD,Cos,Competitor,Sneakers,Footwear,Spring/Summer 2024,231.36,0,231.36,In Stock,Yes,No,Website Scrape,2024-01-15,231.36,231.36
230,USA,USD,Cos,Competitor,Sneakers,Footwear,Fall/Winter 2024,365.92,5,347.62,Low Stock,Yes,Yes,Partner Data,2025-01-20,365.92,347.62
231,USA,USD,Cos,Competitor,Sneakers,Footwear,Spring/Summer 2025,175.85,30,123.09,In Stock,Yes,Yes,Mystery Shopping,2024-10-05,175.85,123.09
232,USA,USD,Cos,Competitor,Handbags,Bags,Spring/Summer 2024,735.5,30,514.85,Low Stock,No,No,Website Scrape,2024-04-10,735.5,514.85
233,USA,USD,Cos,Competitor,Handbags,Bags,Fall/Winter 2024,712.76,25,534.57,Low Stock,Yes,Yes,Partner Data,2025-03-15,712.76,534.57
234,USA,USD,Cos,Competitor,Handbags,Bags,Spring/Summer 2025,475.17,0,475.17,Low Stock,Yes,Yes,Partner Data,2024-04-10,475.17,475.17
235,USA,USD,Cos,Competitor,Accessories,Accessories,Spring/Summer 2024,36.28,5,34.47,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,36.28,34.47
236,USA,USD,Cos,Competitor,Accessories,Accessories,Fall/Winter 2024,65.67,0,65.67,In Stock,Yes,No,Partner Data,2024-04-10,65.67,65.67
237,USA,USD,Cos,Competitor,Accessories,Accessories,Spring/Summer 2025,62.21,0,62.21,Out Of Stock,Yes,No,Website Scrape,2024-01-15,62.21,62.21
238,USA,USD,Cos,Competitor,Swimwear,Swimwear,Spring/Summer 2024,33.23,10,29.91,In Stock,No,No,Partner Data,2024-01-15,33.23,29.91
239,USA,USD,Cos,Competitor,Swimwear,Swimwear,Fall/Winter 2024,72.72,10,65.45,In Stock,No,Yes,Partner Data,2024-10-05,72.72,65.45
240,USA,USD,Cos,Competitor,Swimwear,Swimwear,Spring/Summer 2025,50.31,0,50.31,In Stock,No,Yes,Mystery Shopping,2024-10-05,50.31,50.31
241,USA,USD,Reserved,Competitor,T-Shirts,Tops,Spring/Summer 2024,19.55,15,16.62,In Stock,Yes,Yes,Website Scrape,2024-07-22,19.55,16.62
242,USA,USD,Reserved,Competitor,T-Shirts,Tops,Fall/Winter 2024,29.34,5,27.87,Low Stock,Yes,Yes,Mystery Shopping,2024-04-10,29.34,27.87
243,USA,USD,Reserved,Competitor,T-Shirts,Tops,Spring/Summer 2025,16.3,20,13.04,Out Of Stock,No,Yes,Website Scrape,2024-07-22,16.3,13.04
244,USA,USD,Reserved,Competitor,Formal Shirts,Tops,Spring/Summer 2024,116.15,5,110.34,In Stock,No,No,Mystery Shopping,2024-10-05,116.15,110.34
245,USA,USD,Reserved,Competitor,Formal Shirts,Tops,Fall/Winter 2024,108.36,0,108.36,Low Stock,No,Yes,Website Scrape,2025-01-20,108.36,108.36
246,USA,USD,Reserved,Competitor,Formal Shirts,Tops,Spring/Summer 2025,55.28,25,41.46,Out Of Stock,No,Yes,Partner Data,2024-01-15,55.28,41.46
247,USA,USD,Reserved,Competitor,Dresses,Dresses,Spring/Summer 2024,172.51,10,155.26,In Stock,No,Yes,Website Scrape,2024-10-05,172.51,155.26
248,USA,USD,Reserved,Competitor,Dresses,Dresses,Fall/Winter 2024,37.03,15,31.48,Out Of Stock,Yes,Yes,Mystery Shopping,2025-01-20,37.03,31.48
249,USA,USD,Reserved,Competitor,Dresses,Dresses,Spring/Summer 2025,105.99,0,105.99,In Stock,Yes,Yes,Mystery Shopping,2024-07-22,105.99,105.99
250,USA,USD,Reserved,Competitor,Jeans,Bottoms,Spring/Summer 2024,93.21,0,93.21,In Stock,No,No,Website Scrape,2024-01-15,93.21,93.21
251,USA,USD,Reserved,Competitor,Jeans,Bottoms,Fall/Winter 2024,37.14,25,27.86,Out Of Stock,No,Yes,Partner Data,2025-01-20,37.14,27.86
252,USA,USD,Reserved,Competitor,Jeans,Bottoms,Spring/Summer 2025,49.72,15,42.26,In Stock,No,No,Partner Data,2024-07-22,49.72,42.26
253,USA,USD,Reserved,Competitor,Activewear,Activewear,Spring/Summer 2024,65.17,30,45.62,Out Of Stock,No,No,Partner Data,2024-07-22,65.17,45.62
254,USA,USD,Reserved,Competitor,Activewear,Activewear,Fall/Winter 2024,53.38,15,45.37,In Stock,No,No,Mystery Shopping,2025-03-15,53.38,45.37
255,USA,USD,Reserved,Competitor,Activewear,Activewear,Spring/Summer 2025,87.4,25,65.55,In Stock,Yes,No,Website Scrape,2025-01-20,87.4,65.55
256,USA,USD,Reserved,Competitor,Jackets,Outerwear,Spring/Summer 2024,179.11,20,143.29,In Stock,Yes,Yes,Partner Data,2025-03-15,179.11,143.29
257,USA,USD,Reserved,Competitor,Jackets,Outerwear,Fall/Winter 2024,74.14,15,63.02,Low Stock,Yes,Yes,Partner Data,2024-04-10,74.14,63.02
258,USA,USD,Reserved,Competitor,Jackets,Outerwear,Spring/Summer 2025,164.01,25,123.01,In Stock,Yes,No,Website Scrape,2025-01-20,164.01,123.01
259,USA,USD,Reserved,Competitor,Sneakers,Footwear,Spring/Summer 2024,106.71,30,74.7,Low Stock,Yes,Yes,Mystery Shopping,2025-01-20,106.71,74.7
260,USA,USD,Reserved,Competitor,Sneakers,Footwear,Fall/Winter 2024,106.89,10,96.2,Out Of Stock,No,Yes,Website Scrape,2024-07-22,106.89,96.2
261,USA,USD,Reserved,Competitor,Sneakers,Footwear,Spring/Summer 2025,147.45,10,132.7,In Stock,Yes,No,Partner Data,2024-10-05,147.45,132.7
262,USA,USD,Reserved,Competitor,Handbags,Bags,Spring/Summer 2024,192.93,10,173.64,In Stock,Yes,No,Partner Data,2025-01-20,192.93,173.64
263,USA,USD,Reserved,Competitor,Handbags,Bags,Fall/Winter 2024,232.61,15,197.72,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,232.61,197.72
264,USA,USD,Reserved,Competitor,Handbags,Bags,Spring/Summer 2025,100.99,10,90.89,Low Stock,Yes,Yes,Partner Data,2024-07-22,100.99,90.89
265,USA,USD,Reserved,Competitor,Accessories,Accessories,Spring/Summer 2024,61.43,0,61.43,In Stock,Yes,Yes,Website Scrape,2025-03-15,61.43,61.43
266,USA,USD,Reserved,Competitor,Accessories,Accessories,Fall/Winter 2024,57.08,5,54.23,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,57.08,54.23
267,USA,USD,Reserved,Competitor,Accessories,Accessories,Spring/Summer 2025,35.07,0,35.07,In Stock,Yes,Yes,Partner Data,2024-10-05,35.07,35.07
268,USA,USD,Reserved,Competitor,Swimwear,Swimwear,Spring/Summer 2024,45.16,10,40.64,In Stock,Yes,No,Website Scrape,2024-01-15,45.16,40.64
269,USA,USD,Reserved,Competitor,Swimwear,Swimwear,Fall/Winter 2024,56.2,0,56.2,In Stock,No,Yes,Website Scrape,2024-10-05,56.2,56.2
270,USA,USD,Reserved,Competitor,Swimwear,Swimwear,Spring/Summer 2025,64.35,10,57.91,In Stock,Yes,Yes,Partner Data,2025-01-20,64.35,57.91
271,USA,USD,Styleco,Own Brand,T-Shirts,Tops,Spring/Summer 2024,20.79,10,18.71,Low Stock,No,Yes,Partner Data,2024-10-05,20.79,18.71
272,USA,USD,Styleco,Own Brand,T-Shirts,Tops,Fall/Winter 2024,28.12,15,23.9,In Stock,No,No,Mystery Shopping,2025-03-15,28.12,23.9
273,USA,USD,Styleco,Own Brand,T-Shirts,Tops,Spring/Summer 2025,23.93,10,21.54,Out Of Stock,Yes,Yes,Partner Data,2025-03-15,23.93,21.54
274,USA,USD,Styleco,Own Brand,Formal Shirts,Tops,Spring/Summer 2024,142.15,30,99.5,In Stock,Yes,Yes,Partner Data,2024-01-15,142.15,99.5
275,USA,USD,Styleco,Own Brand,Formal Shirts,Tops,Fall/Winter 2024,50.3,15,42.75,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,50.3,42.75
276,USA,USD,Styleco,Own Brand,Formal Shirts,Tops,Spring/Summer 2025,81.66,15,69.41,In Stock,Yes,Yes,Partner Data,2024-07-22,81.66,69.41
277,USA,USD,Styleco,Own Brand,Dresses,Dresses,Spring/Summer 2024,175.9,0,175.9,Low Stock,Yes,Yes,Mystery Shopping,2025-03-15,175.9,175.9
278,USA,USD,Styleco,Own Brand,Dresses,Dresses,Fall/Winter 2024,148.69,10,133.82,In Stock,Yes,Yes,Partner Data,2024-04-10,148.69,133.82
279,USA,USD,Styleco,Own Brand,Dresses,Dresses,Spring/Summer 2025,79.1,0,79.1,Low Stock,Yes,Yes,Partner Data,2025-01-20,79.1,79.1
280,USA,USD,Styleco,Own Brand,Jeans,Bottoms,Spring/Summer 2024,172.11,5,163.5,In Stock,Yes,No,Mystery Shopping,2025-01-20,172.11,163.5
281,USA,USD,Styleco,Own Brand,Jeans,Bottoms,Fall/Winter 2024,132.69,0,132.69,In Stock,Yes,No,Partner Data,2024-04-10,132.69,132.69
282,USA,USD,Styleco,Own Brand,Jeans,Bottoms,Spring/Summer 2025,65.27,25,48.95,In Stock,Yes,No,Partner Data,2024-10-05,65.27,48.95
283,USA,USD,Styleco,Own Brand,Activewear,Activewear,Spring/Summer 2024,33.67,0,33.67,Low Stock,Yes,No,Mystery Shopping,2024-10-05,33.67,33.67
284,USA,USD,Styleco,Own Brand,Activewear,Activewear,Fall/Winter 2024,79.03,10,71.13,In Stock,No,Yes,Website Scrape,2025-03-15,79.03,71.13
285,USA,USD,Styleco,Own Brand,Activewear,Activewear,Spring/Summer 2025,43.75,20,35.0,In Stock,Yes,No,Website Scrape,2024-01-15,43.75,35.0
286,USA,USD,Styleco,Own Brand,Jackets,Outerwear,Spring/Summer 2024,394.19,10,354.77,Low Stock,Yes,Yes,Partner Data,2025-03-15,394.19,354.77
287,USA,USD,Styleco,Own Brand,Jackets,Outerwear,Fall/Winter 2024,277.37,20,221.9,Low Stock,No,Yes,Website Scrape,2025-03-15,277.37,221.9
288,USA,USD,Styleco,Own Brand,Jackets,Outerwear,Spring/Summer 2025,402.34,0,402.34,In Stock,Yes,Yes,Partner Data,2024-10-05,402.34,402.34
289,USA,USD,Styleco,Own Brand,Sneakers,Footwear,Spring/Summer 2024,186.36,5,177.04,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,186.36,177.04
290,USA,USD,Styleco,Own Brand,Sneakers,Footwear,Fall/Winter 2024,228.03,20,182.42,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,228.03,182.42
291,USA,USD,Styleco,Own Brand,Sneakers,Footwear,Spring/Summer 2025,124.11,0,124.11,In Stock,No,No,Website Scrape,2024-04-10,124.11,124.11
292,USA,USD,Styleco,Own Brand,Handbags,Bags,Spring/Summer 2024,179.69,0,179.69,Low Stock,Yes,Yes,Partner Data,2024-01-15,179.69,179.69
293,USA,USD,Styleco,Own Brand,Handbags,Bags,Fall/Winter 2024,281.5,5,267.43,In Stock,Yes,No,Mystery Shopping,2024-04-10,281.5,267.43
294,USA,USD,Styleco,Own Brand,Handbags,Bags,Spring/Summer 2025,515.88,15,438.5,Out Of Stock,Yes,Yes,Mystery Shopping,2024-04-10,515.88,438.5
295,USA,USD,Styleco,Own Brand,Accessories,Accessories,Spring/Summer 2024,79.17,20,63.34,In Stock,Yes,Yes,Partner Data,2025-01-20,79.17,63.34
296,USA,USD,Styleco,Own Brand,Accessories,Accessories,Fall/Winter 2024,74.53,20,59.62,Out Of Stock,No,Yes,Mystery Shopping,2025-03-15,74.53,59.62
297,USA,USD,Styleco,Own Brand,Accessories,Accessories,Spring/Summer 2025,58.62,15,49.83,Low Stock,No,Yes,Mystery Shopping,2024-10-05,58.62,49.83
298,USA,USD,Styleco,Own Brand,Swimwear,Swimwear,Spring/Summer 2024,34.84,5,33.1,In Stock,Yes,No,Website Scrape,2024-10-05,34.84,33.1
299,USA,USD,Styleco,Own Brand,Swimwear,Swimwear,Fall/Winter 2024,93.76,20,75.01,Out Of Stock,Yes,Yes,Website Scrape,2024-07-22,93.76,75.01
300,USA,USD,Styleco,Own Brand,Swimwear,Swimwear,Spring/Summer 2025,36.8,25,27.6,In Stock,Yes,No,Partner Data,2024-04-10,36.8,27.6
301,UK,GBP,Zara,Competitor,T-Shirts,Tops,Spring/Summer 2024,16.26,0,16.26,In Stock,Yes,No,Partner Data,2025-03-15,20.65,20.65
302,UK,GBP,Zara,Competitor,T-Shirts,Tops,Fall/Winter 2024,38.08,15,32.37,In Stock,Yes,Yes,Website Scrape,2025-03-15,48.36,41.11
303,UK,GBP,Zara,Competitor,T-Shirts,Tops,Spring/Summer 2025,20.23,25,15.17,In Stock,Yes,Yes,Website Scrape,2025-01-20,25.69,19.27
304,UK,GBP,Zara,Competitor,Formal Shirts,Tops,Spring/Summer 2024,63.78,25,47.84,Out Of Stock,Yes,Yes,Mystery Shopping,2024-07-22,81.0,60.76
305,UK,GBP,Zara,Competitor,Formal Shirts,Tops,Fall/Winter 2024,86.98,0,86.98,Low Stock,Yes,Yes,Mystery Shopping,2024-07-22,110.46,110.46
306,UK,GBP,Zara,Competitor,Formal Shirts,Tops,Spring/Summer 2025,76.19,5,72.38,In Stock,Yes,Yes,Partner Data,2025-01-20,96.76,91.92
307,UK,GBP,Zara,Competitor,Dresses,Dresses,Spring/Summer 2024,150.35,0,150.35,In Stock,Yes,Yes,Mystery Shopping,2025-01-20,190.94,190.94
308,UK,GBP,Zara,Competitor,Dresses,Dresses,Fall/Winter 2024,203.54,15,173.01,In Stock,No,No,Partner Data,2025-03-15,258.5,219.72
309,UK,GBP,Zara,Competitor,Dresses,Dresses,Spring/Summer 2025,129.08,15,109.72,In Stock,Yes,No,Partner Data,2024-10-05,163.93,139.34
310,UK,GBP,Zara,Competitor,Jeans,Bottoms,Spring/Summer 2024,64.93,0,64.93,Out Of Stock,Yes,Yes,Partner Data,2024-01-15,82.46,82.46
311,UK,GBP,Zara,Competitor,Jeans,Bottoms,Fall/Winter 2024,138.5,5,131.57,In Stock,Yes,Yes,Website Scrape,2025-01-20,175.9,167.09
312,UK,GBP,Zara,Competitor,Jeans,Bottoms,Spring/Summer 2025,94.35,25,70.76,Low Stock,Yes,Yes,Partner Data,2025-01-20,119.82,89.87
313,UK,GBP,Zara,Competitor,Activewear,Activewear,Spring/Summer 2024,57.96,10,52.16,Out Of Stock,Yes,Yes,Partner Data,2025-03-15,73.61,66.24
314,UK,GBP,Zara,Competitor,Activewear,Activewear,Fall/Winter 2024,87.21,0,87.21,In Stock,Yes,No,Website Scrape,2024-04-10,110.76,110.76
315,UK,GBP,Zara,Competitor,Activewear,Activewear,Spring/Summer 2025,41.2,15,35.02,In Stock,No,Yes,Mystery Shopping,2024-10-05,52.32,44.48
316,UK,GBP,Zara,Competitor,Jackets,Outerwear,Spring/Summer 2024,200.07,5,190.07,In Stock,Yes,No,Partner Data,2024-01-15,254.09,241.39
317,UK,GBP,Zara,Competitor,Jackets,Outerwear,Fall/Winter 2024,86.19,30,60.33,Low Stock,Yes,No,Website Scrape,2025-03-15,109.46,76.62
318,UK,GBP,Zara,Competitor,Jackets,Outerwear,Spring/Summer 2025,112.4,20,89.92,In Stock,Yes,No,Website Scrape,2024-04-10,142.75,114.2
319,UK,GBP,Zara,Competitor,Sneakers,Footwear,Spring/Summer 2024,101.35,25,76.01,In Stock,Yes,Yes,Partner Data,2024-07-22,128.71,96.53
320,UK,GBP,Zara,Competitor,Sneakers,Footwear,Fall/Winter 2024,262.86,0,262.86,In Stock,Yes,Yes,Website Scrape,2025-01-20,333.83,333.83
321,UK,GBP,Zara,Competitor,Sneakers,Footwear,Spring/Summer 2025,84.4,20,67.52,In Stock,Yes,Yes,Partner Data,2024-04-10,107.19,85.75
322,UK,GBP,Zara,Competitor,Handbags,Bags,Spring/Summer 2024,368.54,30,257.98,In Stock,No,No,Website Scrape,2025-03-15,468.05,327.63
323,UK,GBP,Zara,Competitor,Handbags,Bags,Fall/Winter 2024,433.95,15,368.86,In Stock,Yes,Yes,Website Scrape,2024-01-15,551.12,468.45
324,UK,GBP,Zara,Competitor,Handbags,Bags,Spring/Summer 2025,250.93,20,200.74,In Stock,Yes,No,Mystery Shopping,2024-10-05,318.68,254.94
